picture,location_active,location_sec,active_hand_hs,secondary_hand_hs,tense_lax_active,tense_lax_sec
sobirat'_frame2,,,141,141,,
soblaznjat'_frame1,,,141,141,,
soblazn_frame2,,,1,,,
sobranie_frame2,,,14,14,,
sobstvennost'_frame1,,,87,87,,0
sobstvennost'_frame2,,,87,87,,0
sobstvennyj_frame2,,,71,69,,
sobytie_frame2,,,87,87,0,0
sochetanie_frame1,,,13,13,,
sochetanie_frame2,,,13,13,,
sochetat'_frame1,,,24,24,,
sochetat'_frame2,,,13,13,,
sochuvstvie_frame1,,,18,1,,
sochuvstvie_frame2,,,18,1,,
soderzhanie_frame1,,,137,140,,
soderzhanie_frame2,,,137,140,,
soderzhat'_frame1,,,137,140,,
soderzhat'_frame2,,,86,140,,
sodruzhestvo_frame2,,,78,78,,
soedinenie_frame1,,,96,96,,
soedinenie_frame2,,,147,147,,
soedinjat'_frame1,,,96,96,,
soedinjat'_frame2,,,147,147,,
soglasit'sja_frame2,,,15,15,,
soglasnyj_frame1,,,15,15,,
soglasnyj_frame2,,,15,15,,
sohranenie_frame1,,,13,13,,
sohranenie_frame2,,,13,13,,
sokraszat'_frame1,,,70,70,,
sokraszat'_frame2,,,1,1,,
sokraszenie_frame2,,,2,2,,
sokratit'_frame2,,,2,2,,
sol'_frame1,,,87,,,
solenyj_frame1,,,87,,,
solidarnost'_frame2,,,78,78,,
soljarij_frame2,,,158,,,
solnce_frame2,,,92,,,
solnechnyj_frame1,,,100,,,
solnechnyj_frame2,,,92,,0,
soloma_frame1,,,152,152,,
soloma_frame2,,,152,152,,
somnenie_frame1,,,71,,,
somnenie_frame2,,,71,,,
somnevat'sja_frame1,,,87,87,0,0
son_frame1,,,87,,,
son_frame2,,,87,,,
soobszenie_frame2,,,34,,,
soobszestvo_frame1,,,14,14,,
soobszestvo_frame2,,,97,97,,
sootnoshenie_frame2,,,18,18,,
sootvetstvie_frame1,,,18,18,,
sootvetstvie_frame2,,,18,18,,
sootvetstvovat'_frame2,,,18,18,,
sopostavljat'_frame1,,,75,69,,
sopostavljat'_frame2,,,75,69,,
soprotivljat'sja_frame2,,,2,2,,
sorevnovanie_frame1,,,3,3,,
sorevnovanie_frame2,,,3,3,,
sorevnovat'sja_frame1,,,3,3,,
sorevnovat'sja_frame2,,,3,3,,
sortirovat'_frame1,,,71,71,,
sortirovat'_frame2,,,71,71,,
sosat'_frame1,,,68,68,,
sosed_frame1,,,3,3,,
sosed_frame2,,,3,3,,
soska_frame2,,,24,,,
sosok_frame2,,,144,,,
sostjazanie_frame1,,,3,3,,
sostjazanie_frame2,,,3,3,,
sostojanie_frame1,,,69,69,,
sostojanie_frame2,,,69,69,,
sosud_frame1,,,144,144,,
sosud_frame2,,,144,144,,
soty_frame1,,,86,86,,
sous_frame1,,,30,,,
sovershat'_frame1,,,71,70,,
sovershat'_frame2,,,71,70,,
sovest'_frame2,,,14,,,
sovmestimyj_frame1,,,92,92,,
sovmestimyj_frame2,,,1,1,,
sovok_frame1,,,69,,,
sovpadat'_frame1,,,18,18,,
sovpadat'_frame2,,,18,18,,
sovpadenie_frame1,,,14,14,,
sovpadenie_frame2,,,14,14,,
sovremennyj_frame2,,,14,14,,
sozdavat'_frame1,,,14,14,,
sozdavat'_frame2,,,14,14,,
soznatel'nost'_frame1,,,14,,,
soznatel'nost'_frame2,,,14,,,
spad_frame1,,,73,73,,
spad_frame2,,,73,73,,
spagetti_frame2,,,92,92,,
spal'nja_frame1,,,110,69,,0
spasenie_frame1,,,7,7,,
spasibo_frame1,,,1,,,
spektr_frame1,,,14,14,,
spektr_frame2,,,14,14,,
spelyj; zrelyj_frame2,,,15,15,,
sperma_frame1,,,133,14,,
speshit'_frame1,,,101,101,,
speshka_frame2,,,101,101,,
spichka_frame2,,,111,111,,
spina_frame1,,,71,,,
spina_frame2,,,71,,,
spiral'_frame1,,,14,14,,
spiral'_frame2,,,14,14,,
spisok_frame1,,,75,71,,
spisok_frame2,,,75,71,,
spisyvat'_frame1,,,24,71,,
spisyvat'_frame2,,,24,71,,
spokojnyj_frame1,,,3,3,,
spokojnyj_frame2,,,3,3,,
sporit'_frame1,,,21,21,,
sporit'_frame2,,,21,21,,
sportivnaja hod'ba_frame2,,,11,11,,
sport_frame2,,,11,11,,
sprashivat'_frame1,,,71,,,
spravedlivost'_frame2,,,144,144,,
spravedlivyj_frame1,,,144,144,,
spravedlivyj_frame2,,,144,144,,
sprej_frame1,,,21,,,
sprej_frame2,,,21,,,
spuskat'sja_frame2,,,59,,,
sputnik_frame1,,,144,144,,
sraszivat'_frame1,,,73,73,,
srednij_frame1,,,83,83,,
srednij_frame2,,,83,83,,
srochnyj_frame1,,,144,69,,
srochnyj_frame2,,,144,69,,
sshivat'_frame1,,,24,70,,
sshivat'_frame2,,,24,70,,
sshivatel'_frame1,,,136,7,,
sshivatel'_frame2,,,1,71,,
ssorit'sja_frame1,,,21,21,,
ssorit'sja_frame2,,,21,21,,
stadion_frame1,,,136,136,,
stadion_frame2,,,136,136,,
stancija; vokzal_frame1,,,51,51,,
stancija; vokzal_frame2,,,51,51,,
starost'_frame2,,,1,,,
starshij_frame2,,,1,,,
start_frame1,,,24,,,
start_frame2,,,24,,,
staryj_frame2,,,1,,,
stat'ja_frame1,,,141,69,,
stat'ja_frame2,,,141,69,,
stena_frame2,,,69,,,
stend_frame1,,,71,71,,
stend_frame2,,,71,71,,
stepen'_frame1,,,73,,,
stepen'_frame2,,,73,,,
sterilizacija_frame1,,,69,69,,
sterilizacija_frame2,,,69,69,,
stihi_frame2,,,110,71,,
stihotvorenie_frame1,,,110,71,,
stirat'_frame2,,,1,1,,
stirka_frame1,,,1,1,,
stirka_frame2,,,1,1,,
stoimost'_frame1,,,34,71,,
stoimost'_frame2,,,34,71,,
stojat'_frame1,,,34,71,,
stojat'_frame2,,,34,71,,
stolbnjak_frame1,,,3,,,
stolica_frame1,,,87,1,,
stolica_frame2,,,87,1,,
stolovaja_frame1,,,30,30,,
stolovaja_frame2,,,30,30,,
stol_frame2,,,68,68,,
stradanie_frame1,,,18,18,,
stradanie_frame2,,,18,18,,
stradat'_frame1,,,18,18,,
stradat'_frame2,,,18,18,,
strahovat'_frame1,,,136,,,
strahovka_frame2,,,136,,,
strah_frame1,,,136,136,,
strah_frame2,,,136,136,,
strana_frame1,,,1,,,
strannyj_frame1,,,14,14,,
strannyj_frame2,,,14,14,,
strashnyj_frame1,,,95,,,
strashnyj_frame2,,,95,,,
strategija_frame1,,,51,69,,
strategija_frame2,,,51,69,,
straus_frame2,,,73,69,,0
strel'ba_frame1,,,14,136,,
strel'ba_frame2,,,14,136,,
Strelec_frame1,,,24,24,,
Strelec_frame2,,,24,24,,
streljat'_frame2,,,25,25,,
strizhka_frame1,,,51,51,,
strogij_frame1,,,2,2,,
strogij_frame2,,,2,2,,
stroit'_frame1,,,34,34,,
stroit'_frame2,,,34,34,,
stroitel'nyj kran_frame1,,,109,1,,
stroitel'nyj kran_frame2,,,109,1,,
strojka_frame2,,,34,34,,
stuchat'_frame1,,,69,69,,
student_frame1,,,110,110,,
studija_frame2,,,141,69,,
stul_frame2,,,68,,,
stupnja_frame1,,,71,69,,
stupnja_frame2,,,71,69,,
stydno_frame2,,,95,,,
subtitry_frame1,,,35,,,
subtitry_frame2,,,39,,,
sud'ba_frame2,,,70,70,,
sud'ja_frame1,,,144,144,,
sud'ja_frame2,,,144,144,,
sudoroga_frame2,,,97,,,
sud_frame2,,,144,,,
sueta_frame2,,,87,87,,
suetit'sja_frame1,,,87,87,,
suetit'sja_frame2,,,87,87,,
suka_frame1,,,96,,,
suka_frame2,,,141,,,
sumasshedshij_frame1,,,125,,,
sumasshedshij_frame2,,,125,,,
sumatoha_frame2,,,95,95,,
sumerki_frame1,,,97,97,,
sumka_frame2,,,30,,,
summa_frame1,,,91,91,,
summa_frame2,,,141,141,,
sumochka_frame1,,,30,,,
sumochka_frame2,,,69,69,,
super_frame2,,,14,,,
suprug_frame1,,,137,1,,
suprug_frame2,,,137,1,,
sup_frame1,,,75,,,
sushit'_frame1,,,1,1,,
suszestvennyj_frame2,,,97,,,
suszestvovat'_frame2,,,71,71,,
suszestvujuszij_frame2,,,107,,,
susznost'_frame2,,,141,69,,
sutana_frame1,,,91,91,,
sutana_frame2,,,91,91,,
suvenir_frame1,,,24,24,,
suvenir_frame2,,,24,24,,
suzhdenie_frame1,,,87,,,
suzhdenie_frame2,,,87,,,
suzhenie dorogi_frame1,,,71,71,,
suzhenie dorogi_frame2,,,71,71,,
svalit'_frame2,,,69,69,,
svarka_frame1,,,30,69,,
svarka_frame2,,,30,59,,
svecha_frame2,,,86,1,,
svechenie_frame1,,,87,87,,
svechenie_frame2,,,87,87,,
sverhu_frame1,,,100,,,
sverhu_frame2,,,100,,,
sverkat'_frame2,,,87,87,,
sverlit'_frame1,,,14,71,,
sverlit'_frame2,,,14,71,,
svet far_frame2,,,133,133,,
svetlyj_frame1,,,87,87,,
svidetel'stvo_frame1,,,38,38,,
svistok_frame2,,,24,,,
svjaszennyj_frame1,,,87,87,,
svjaszennyj_frame2,,,87,87,,
svjatoj_frame2,,,14,14,,
svjaz'_frame1,,,21,21,,
svjaz'_frame2,,,21,21,,
svjazat'_frame1,,,96,96,,
svjazat'_frame2,,,97,97,,
svobodnyj_frame2,,,144,144,,
svyortyvat'sja_frame1,,,97,97,,
svyortyvat'sja_frame2,,,97,97,,
syn_frame1,,,144,,,
syrorezka_frame2,,,25,136,,
szadi_frame1,,,69,,,
szadi_frame2,,,69,,,
szedryj_frame1,,,71,,0,
szedryj_frame2,,,71,,0,
szekotat'_frame1,,,96,96,,
szekotat'_frame2,,,96,96,,
szelkat' pal'cami_frame1,,,129,,,
szelkat' pal'cami_frame2,,,129,,,
szepotka_frame1,,,115,,,
szepotka_frame2,,,115,,,
szhat'_frame1,,,97,97,,
szhat'_frame2,,,97,97,,
szhatie_frame1,,,91,91,,
szhatie_frame2,,,97,97,,
szhatyj_frame1,,,140,140,,
szhatyj_frame2,,,2,2,,
szhimat'_frame2,,,91,92,,
szipat'_frame2,,,107,,,
szipcy; kleszi_frame1,,,59,70,,
szipcy; kleszi_frame2,,,59,70,,
tablica_frame2,,,86,86,,
taburetka_frame2,,,34,34,,
tajna_frame2,,,2,75,,
tak sebe_frame1,,,144,,,
tak sebe_frame2,,,144,,,
taksi_frame1,,,68,,,
taktika_frame1,,,51,71,,
taktika_frame2,,,51,71,,
taktil'nyj_frame1,,,78,71,,
takzhe_frame1,,,14,,,
takzhe_frame2,,,14,,,
talant_frame2,,,69,,,
talija_frame1,,,78,78,,
talija_frame2,,,78,78,,
tancevat'_frame1,,,51,51,,
tancevat'_frame2,,,51,51,,
tancy_frame1,,,51,51,,
tancy_frame2,,,51,51,,
tarakan_frame2,,,55,,,
tarelka_frame1,,,141,141,,
tarelka_frame2,,,141,141,,
teatr_frame1,,,163,163,,
teatr_frame2,,,163,163,,
tech'_frame1,,,21,,,
tech'_frame2,,,21,,,
techenie_frame1,,,73,87,,
techenie_frame2,,,73,87,,
tehnika_frame2,,,14,14,,
tehnologija_frame1,,,14,14,,
tehnologija_frame2,,,14,14,,
tekstura poverhnosti_frame1,,,69,71,,
tekstura poverhnosti_frame2,,,69,71,,
tekstura_frame1,,,96,69,,
tekst_frame1,,,96,71,,0
tekst_frame2,,,96,71,,0
telefon_frame1,,,30,,,
telefon_frame2,,,30,,,
televidenie_frame1,,,68,68,,
televidenie_frame2,,,68,68,,
telezhka_frame1,,,24,24,,
telo_frame2,,,71,71,,
tema_frame2,,,38,,,
temnota_frame1,,,87,87,,
temnota_frame2,,,87,87,,
temperatura_frame1,,,75,,,
tennis_frame1,,,1,,,
tepereshnij_frame2,,,18,18,,
teplota_frame1,,,97,,,
teplota_frame2,,,97,,,
teplyj_frame1,,,97,,,
terpenie_frame1,,,71,,,
terpenie_frame2,,,71,,,
terpet'_frame2,,,71,,,
terrorizm_frame1,,,162,162,,
terrorizm_frame2,,,162,162,,
tesnota_frame1,,,87,87,,
tesnota_frame2,,,87,87,,
tesnyj_frame1,,,87,87,,
testirovanie_frame1,,,125,69,,0
testirovanie_frame2,,,53,69,,0
testo_frame1,,,24,24,,
tigr_frame1,,,1,1,,
tigr_frame2,,,52,52,,
tihij_frame2,,,73,73,,
tipichnyj_frame1,,,71,,,
tipografija_frame1,,,1,1,,
tip_frame1,,,1,69,,
tjapka_frame2,,,75,69,,
tjazhelyj_frame2,,,69,69,,
tjur'ma_frame1,,,51,51,,
tochka_frame1,,,14,69,,
tochka_frame2,,,14,69,,
tochnost'_frame1,,,69,,,
tochnost'_frame2,,,69,,,
tochno_frame2,,,18,18,,
tochnyj_frame2,,,144,144,,
tol'ko_frame1,,,14,,,
tol'ko_frame2,,,14,,,
tolkat'_frame1,,,87,87,0,0
tolpa_frame2,,,87,87,,
tolstyj_frame1,,,68,69,,
tolstyj_frame2,,,68,69,,
ton_frame1,,,96,,,
top'_frame1,,,18,18,,
top'_frame2,,,18,18,,
topnut'_frame1,,,30,30,,
topor_frame1,,,69,69,0,
topor_frame2,,,69,69,0,
torgovlja_frame1,,,24,24,,
tort_frame1,,,140,69,,
tort_frame2,,,141,69,,
toshnit'_frame2,,,96,96,,
toshnota_frame2,,,1,,,
tovarisz_frame2,,,1,,,
tradicija_frame2,,,14,14,,
tragedija_frame2,,,96,96,,
traktor_frame1,,,95,95,,
traktor_frame2,,,95,95,,
tramvaj_frame1,,,21,,,
tramvaj_frame2,,,21,,,
transformacija_frame1,,,51,51,,
transformacija_frame2,,,51,51,,
transformirovat'_frame2,,,51,51,,
transportirovat'_frame1,,,24,24,,
transportirovat'_frame2,,,24,24,,
transportirovka_frame2,,,24,24,,
transport_frame1,,,73,73,,
transseksual_frame1,,,51,,,
transseksual_frame2,,,51,,,
tratit'_frame1,,,69,69,,
tratit'_frame2,,,69,69,,
trava_frame1,,,85,85,,
trava_frame2,,,85,85,,
travjanaja_frame1,,,71,71,,
travjanaja_frame2,,,71,71,,
travlja_frame1,,,15,14,,
travlja_frame2,,,15,14,,
trebovanie_frame1,,,71,71,0,0
trebovanie_frame2,,,92,91,0,0
trebovat'_frame1,,,91,91,0,0
trebovat'_frame2,,,91,91,0,0
trenirovat'sja_frame1,,,14,,,
trenirovat'sja_frame2,,,87,87,,
trenirovka_frame1,,,87,87,,
trenirovka_frame2,,,87,87,,
trenoga_frame1,,,52,34,,
treszina_frame1,,,70,70,,
treszina_frame2,,,70,70,,
treszotka_frame2,,,144,144,,
treugol'nik _frame2,,,111,111,,
trezvyj_frame2,,,34,,,
trjasti_frame2,,,2,2,,
trofej_frame2,,,30,30,,
tropa_frame2,,,113,,,
truba_frame2,,,136,136,,
trudnost'_frame2,,,14,,,
trudno_frame2,,,14,,,
trudnyj_frame2,,,14,,,
trud_frame2,,,125,125,,
trusiki_frame1,,,16,16,,
trusiki_frame2,,,113,113,,
truslivo_frame2,,,59,69,,0
trusy_frame2,,,78,78,,
trus_frame1,,,59,69,,
trus_frame2,,,59,69,,
tszeslavnyj_frame2,,,49,,,
tszetnost'_frame2,,,115,115,,
tualet_frame1,,,34,,,
tualet_frame2,,,34,,,
tuberkulez_frame1,,,103,,,
tuman_frame1,,,87,87,,
tumbochka_frame1,,,70,70,,
tumbochka_frame2,,,70,70,,
tupik_frame1,,,70,71,,
tupoj ugol_frame2,,,14,14,,
turbina_frame1,,,87,14,,
turbina_frame2,,,87,14,,
Turcija_frame2,,,109,,,
turizm_frame1,,,103,69,,
turizm_frame2,,,103,69,,
Turkmenistan_frame1,,,144,,,
Turkmenistan_frame2,,,144,,,
tur_frame1,,,103,71,,
tur_frame2,,,103,71,,
tverdyj_frame1,,,2,2,,
tvitet'_frame1,,,14,,,
tvoj_frame2,,,79,,,
tvorchestvo_frame1,,,14,14,,
tvorchestvo_frame2,,,14,14,,
tvorenie_frame2,,,14,14,,
TV_frame1,,,68,68,,
tyomnyj_frame1,,,97,97,,
tyotja_frame1,,,73,,,
tyotja_frame2,,,73,,,
ubijstvo_frame2,,,1,69,,
ubytok_frame1,,,24,,,
ubytok_frame2,,,23,,,
uchit'_frame1,,,125,125,,
udacha_frame1,,,97,69,,0
udacha_frame2,,,2,69,,0
udachno_frame2,,,52,52,,
udachnyj_frame1,,,125,125,,
udalenie mindalin_frame1,,,64,140,,
udalenie mindalin_frame2,,,64,140,,
udalit' zub_frame2,,,64,,,
udaljat'_frame1,,,2,69,,
udaljat'_frame2,,,2,69,,
udarit'_frame1,,,71,,,
udar_frame2,,,2,,,
udivitel'nyj_frame2,,,30,30,,
udivlenie_frame1,,,30,40,,
udivlennyj_frame2,,,30,30,,
udivljat'sja_frame1,,,30,30,,
udivljat'sja_frame2,,,30,30,,
udivljat'_frame1,,,30,30,,
udivljat'_frame2,,,30,30,,
udobnyj_frame1,,,14,,,
udobnyj_frame2,,,14,,,
udochka_frame1,,,14,,,
udochka_frame2,,,14,,,
udostoverenie_frame1,,,140,,,
udostoverenie_frame2,,,141,,,
udostoverjat'sja_frame1,,,14,71,,
udostoverjat'_frame2,,,18,18,,
udovletvorenie_frame2,,,71,,,
udovletvorjat'_frame1,,,71,,,
udovol'stvie_frame2,,,71,,,
uezzhat'_frame1,,,15,15,,
uezzhat'_frame2,,,15,15,,
ugol_frame2,,,14,14,,
ugrjumyj_frame1,,,87,87,,
ugrjumyj_frame2,,,87,87,,
ugroza zdorov'ju_frame1,,,15,15,,
ugroza_frame2,,,14,2,,
ugrozhat'_frame1,,,14,1,,
ugrozhat'_frame2,,,14,1,,
uhod_frame1,,,30,,,
uhod_frame2,,,30,,,
uho_frame1,,,14,,,
uho_frame2,,,14,,,
uhudshat'sja_frame2,,,69,87,,
uhudshenie_frame2,,,69,87,,
uhudshivshijsja_frame1,,,70,69,,
uhudshivshijsja_frame2,,,70,69,,
ujutnyj_frame2,,,14,,,
ukazanie_frame1,,,14,69,,
ukazanie_frame2,,,14,69,,
uklonjat'sja_frame1,,,163,163,,
uklonjat'sja_frame2,,,87,87,,
ukol_frame1,,,125,69,,
ukol_frame2,,,125,69,,
ukorachivat'_frame1,,,14,14,,
ukor_frame2,,,14,,,
Ukraina_frame1,,,25,,,
Ukraina_frame2,,,25,,,
ukrashat'_frame2,,,141,141,,
ukrytie_frame1,,,69,73,,
ukrytie_frame2,,,69,73,,
ulica_frame1,,,69,70,,
ulica_frame2,,,69,70,,
ulitka_frame1,,,14,1,,
ulozhit'_frame1,,,71,71,,
uluchshat'_frame2,,,69,69,,
uluchshenie_frame1,,,70,71,,
uluchshenie_frame2,,,70,71,,
ulybka_frame1,,,14,14,,
ulybka_frame2,,,14,14,,
umen'shaemoe_frame2,,,30,30,,
umen'shat'_frame2,,,30,30,,
umenie_frame1,,,14,,,
umenie_frame2,,,14,,,
umeret'_frame1,,,51,,,
umilostivlenie_frame1,,,87,87,,
umilostivlenie_frame2,,,87,87,,
umnozhat'_frame2,,,14,14,,
umnozhenie_frame2,,,14,14,,
umnyj_frame2,,,87,,0,
umoljat'_frame1,,,69,69,,
umoljat'_frame2,,,69,69,,
umopomeshatel'stvo_frame2,,,73,,,
umstvennyj_frame2,,,69,,,
umyt' ruki_frame1,,,78,78,,
umyt' ruki_frame2,,,78,78,,
unichtozhenie_frame2,,,71,78,,0
unikal'nyj_frame1,,,14,14,,
unikal'nyj_frame2,,,14,14,,
unitaz_frame1,,,34,,,
unitaz_frame2,,,34,,,
universitet_frame1,,,61,61,,
universitet_frame2,,,61,61,,
unizhenie_frame1,,,87,3,0,
unizhenie_frame2,,,87,3,0,
unynie_frame1,,,91,91,,
unynie_frame2,,,91,91,,
upakovka_frame1,,,137,137,,
upakovka_frame2,,,137,137,,
uporstvo_frame1,,,68,69,,
uporstvo_frame2,,,68,69,,
upravlenie_frame1,,,24,24,,
upravljajuszij_frame1,,,24,24,,
uprjamstvo_frame2,,,14,14,,
uprjamyj_frame1,,,14,,,
uprjamyj_frame2,,,14,3,,
urodlivyj_frame1,,,51,,,
urodlivyj_frame2,,,51,,,
uroki_frame1,,,73,69,,
uroki_frame2,,,73,69,,
uron; uszerb_frame1,,,24,,,
usilenie_frame1,,,14,,,
usilivat'_frame2,,,69,69,,
uslovie_frame1,,,69,69,,
uslovie_frame2,,,69,69,,
usmehat'sja_frame2,,,59,,,
uspeh_frame1,,,95,69,,
uspeh_frame2,,,2,69,,
uspeshnyj_frame1,,,87,87,,
uspokoivshijsja_frame1,,,1,1,,
ustalyj_frame2,,,87,87,,
ustanovka_frame1,,,34,69,,0
ustanovka_frame2,,,34,69,,0
ustavat'_frame2,,,87,87,0,0
ustnaja prezentacija_frame1,,,87,,,
ustnaja prezentacija_frame2,,,87,,,
ustnyj_frame1,,,14,,,
ustnyj_frame2,,,14,,,
ustranit'sja_frame1,,,73,69,,
ustranit'sja_frame2,,,73,69,,
usy_frame1,,,112,112,,
uszel'e_frame1,,,70,70,,
utechka_frame2,,,24,,,
utjug_frame2,,,30,69,,
utka_frame1,,,138,,,
utka_frame2,,,137,,,
utomitel'nyj_frame1,,,69,69,,
utomlenie_frame2,,,87,87,,
utonchennyj_frame1,,,144,144,,
utonchennyj_frame2,,,144,144,,
utonut'_frame2,,,51,69,,
utro_frame2,,,69,,,
uvazhat'_frame1,,,30,30,,
uvazhat'_frame2,,,30,30,,
uvelichenie_frame1,,,30,30,,
uvelichenie_frame2,,,30,30,,
uvelichivat' _frame2,,,30,30,,
uverennost'_frame1,,,14,71,,
uverennost'_frame2,,,14,71,,
uverennyj_frame1,,,14,71,,
uverennyj_frame2,,,14,71,,
uvol'nenie_frame1,,,14,69,,
uvolit'_frame2,,,133,69,,
uzel_frame2,,,24,24,,
uzhasnyj_frame2,,,101,,,
uzhastiki_frame2,,,100,,,
uzhas_frame2,,,97,,,
uzhe_frame1,,,91,91,0,0
uzhe_frame2,,,91,91,0,0
uzkij_frame1,,,71,71,,
uzkij_frame2,,,71,71,,
uznavat'_frame1,,,87,87,,
uzret'_frame1,,,111,111,,
uzret'_frame2,,,15,15,,
v obszem_frame1,,,91,91,,
v obszem_frame2,,,87,87,,
v osnovnom_frame1,,,100,,,
v osnovnom_frame2,,,100,,,
v speshke_frame1,,,96,96,,
v speshke_frame2,,,96,96,,
v'etnamki_frame1,,,14,69,,0
vagina_frame1,,,16,16,,
vajat'_frame1,,,3,3,,
vakcinacija; privivka_frame1,,,127,,,
vakcinacija; privivka_frame2,,,125,,,
valjanie vojloka_frame1,,,137,137,,
vampir_frame1,,,59,,,
vanna_frame2,,,1,1,,
var'irovat'sja_frame1,,,71,71,,
var'irovat'sja_frame2,,,71,71,,
varezhki_frame1,,,140,69,,0
varezhki_frame2,,,69,140,0,
vaza_frame1,,,76,76,,
vaza_frame2,,,76,76,,
vazehktomiМЃja_frame2,,,34,34,,
vazhnost'_frame2,,,97,,,
vchera_frame1,,,3,,,
vchera_frame2,,,3,,,
vdohnovlenie_frame1,,,87,87,,
vdohnovlenie_frame2,,,87,87,,
vdohnovljat'_frame2,,,87,87,,
vdol'_frame2,,,69,,,
vebkamera_frame1,,,158,,,
vecher_frame1,,,69,69,,
vecher_frame2,,,69,69,,
vechnost'_frame1,,,14,14,,
vechnyj_frame1,,,14,14,,
vechnyj_frame2,,,14,14,,
vedro_frame1,,,30,,,
vedro_frame2,,,30,,,
veer_frame1,,,69,,0,
veer_frame2,,,69,,0,
veko_frame1,,,14,,,
velichie_frame1,,,14,14,,
velosiped_frame1,,,1,1,,
vengrija_frame1,,,87,87,0,0
vengrija_frame2,,,87,87,0,0
venok_frame1,,,71,69,,
venok_frame2,,,71,69,,
ventiljacija_frame1,,,52,1,,
vera_frame1,,,14,71,,
vera_frame2,,,14,71,,
verbljud_frame1,,,2,2,,
verbljud_frame2,,,2,2,,
verdikt_frame1,,,71,71,,
verdikt_frame2,,,71,71,,
veresk_frame1,,,14,14,,
veresk_frame2,,,14,14,,
verevka_frame1,,,144,144,,
verevka_frame2,,,144,144,,
verit'_frame1,,,14,69,,0
verit'_frame2,,,14,69,,0
vermishel'_frame1,,,152,152,,
vernut'sja obratno_frame1,,,14,14,,
vernut'sja obratno_frame2,,,14,14,,
vernyj_frame1,,,14,,,
vernyj_frame2,,,152,,,
verojatno_frame2,,,103,,,
verojatnyj_frame1,,,1,1,,
verojatnyj_frame2,,,1,1,,
verovanie_frame1,,,14,71,,0
verovanie_frame2,,,14,71,,0
verstka_frame1,,,14,71,,
verstka_frame2,,,14,71,,
vertolet_frame1,,,69,3,,
vertolet_frame2,,,69,3,,
veselyj_frame2,,,69,,,
veslo_frame1,,,2,2,,
veslo_frame2,,,2,2,,
vesna_frame1,,,140,140,,
vesna_frame2,,,140,140,,
vesnushka_frame2,,,71,,,
vesti peregovory_frame1,,,14,14,,
vesti peregovory_frame2,,,14,14,,
vesti sebja_frame1,,,69,69,,
vesy balansirovochnye_frame1,,,76,76,,
Vesy_frame1,,,71,71,,
Vesy_frame2,,,71,71,,
vesz'_frame2,,,137,137,,
ves_frame2,,,69,69,,
veteran_frame1,,,86,,,
veteran_frame2,,,86,,,
veter_frame2,,,69,69,0,0
vetka_frame1,,,14,86,,
vetka_frame2,,,14,86,,
vetrjanaja ehnergija_frame1,,,68,68,,
vetrjanaja ehnergija_frame2,,,68,68,,
vetv'_frame1,,,85,14,,
vetv'_frame2,,,85,14,,
vezhlivost'_frame1,,,29,29,,
vezhlivyj_frame1,,,29,29,,
vezhlivyj_frame2,,,29,29,,
vhodit'_frame2,,,70,69,,
vibracija_frame2,,,87,87,,
vibrafon_frame1,,,136,,,
vibrafon_frame2,,,136,,,
vibrirovat'_frame1,,,96,96,,
vibrirovat'_frame2,,,96,96,,
videokamera_frame2,,,136,,,
video_frame2,,,69,,0,
videt'_frame1,,,51,,,
Vil'njus_frame1,,,140,,,
Vil'njus_frame2,,,2,,,
viljat' _frame1,,,14,1,,
viljat' _frame2,,,14,1,,
vilka_frame1,,,158,69,,0
vilka_frame2,,,158,69,,0
vinograd_frame1,,,97,14,,
vinograd_frame2,,,97,14,,
vino_frame1,,,1,,,
vino_frame2,,,1,,,
virus_frame2,,,21,21,,
viset'_frame1,,,24,24,,
viset'_frame2,,,24,24,,
vishnja_frame2,,,34,,,
visjachij zamok_frame1,,,21,2,,
visjachij zamok_frame2,,,21,2,,
vizualizacija_frame2,,,51,51,,
vizualizirovat'_frame1,,,51,70,,
vizualizirovat'_frame2,,,87,71,,
vjazanie_frame2,,,14,14,,
vjazat'_frame2,,,14,14,,
vjazkost'_frame1,,,87,87,,
vjazkost'_frame2,,,87,87,,
vkalyvat'_frame1,,,2,2,,
vkalyvat'_frame2,,,2,2,,
vkladysh naushnika_frame2,,,2,,,
vkladyvat'_frame1,,,69,71,,
vklad_frame1,,,76,71,,0
vklad_frame2,,,76,71,,0
vkljuchat'_frame2,,,137,140,,
vkljuchit'_frame1,,,34,114,,
vkljuchit'_frame2,,,34,114,,
vkusnyj_frame1,,,13,,,
vkusnyj_frame2,,,13,,,
vkus_frame2,,,14,,,
vlagalisze_frame1,,,15,15,,
vlagalisze_frame2,,,15,15,,
vlazhnost'_frame1,,,155,155,,
vlazhnyj_frame1,,,155,155,,
vlijanie_frame2,,,141,141,,
vlijat' na_frame1,,,141,141,,
vljubit'sja_frame1,,,87,87,,
vljubit'sja_frame2,,,89,89,,0
vmeshatel'stvo_frame1,,,14,69,,0
vmeshivat'sja_frame1,,,14,69,,0
vmeshivat'sja_frame2,,,14,69,,0
vmesto_frame1,,,14,14,,
vneshnij snaruzhi_frame2,,,69,,0,
vneshnij_frame1,,,69,,,
vneshnij_frame2,,,69,,,
vneshnost'_frame1,,,75,75,,
vnimanie_frame2,,,69,,,
vnimatel'nyj_frame2,,,14,,,
vniz_frame2,,,18,,,
